name	term	lev	seq	value
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_001351329.2	-3.34944967450553
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_001361.5	2.14234061910785
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_001686.4	-9.49264370638122
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_001688.5	-15.1185569166276
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_001916.5	-7.98944874428575
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_002828.4	-0.184986518674924
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_004052.4	0.0581356073386064
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_004547.6	-8.64361539876458
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_004548.3	-4.37189188612117
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_004551.3	-13.6703614819464
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_004894.3	-1.78183023773532
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_005313.5	-8.2852848420047
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_005830.4	-3.86045637203297
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_006003.3	-11.281663918327
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_006335.3	-13.378816242769
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_006351.4	0.123369287347845
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_006356.3	-1.24572066129319
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_006373.4	-3.77253045219348
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_006834.5	-1.12104926831203
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_015077.4	-0.705050069451536
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_016139.4	-5.79996020738246
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_016399.3	-4.72344731098195
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_017840.4	-13.2468976827395
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_018947.6	-12.8823563906684
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_020312.4	-8.74883151544303
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_021821.4	-0.872123635605785
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_023936.2	-0.164502629506032
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_032313.4	-2.95354013435523
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_032476.4	-11.9861015511142
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_032477.3	-2.51411751989115
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_032478.4	-4.41731340265107
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_138358.4	-4.88047215620934
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_173794.4	-5.16485597455445
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_174889.5	-6.72655342509054
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_198076.6	1.46499042481396
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_198450.6	1.73917863664518
"mitochondrial envelope"	GO:0005740;GO:0031966	2	NM_199367.3	-2.70077225788685
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_005263824.5	0.596112160552689
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_005264629.3	1.96127813758165
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_006717634.4	-0.172580625785969
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_017005172.2	0.0438768889480302
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_017008222.3	-0.193924749457643
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_017019780.2	-0.311842971404778
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XM_047439681.1	2.79680494947709
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XR_001745515.3	3.12113742343807
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XR_001755610.2	-2.88902996686686
"mitochondrial envelope"	GO:0005740;GO:0031966	2	XR_007058614.1	-1.10524609565833
"mediator complex"	GO:0016592	2	NM_001317770.3	1.10506441210818
"mediator complex"	GO:0016592	2	NM_017592.4	2.45138945497174
"mediator complex"	GO:0016592	2	NR_133915.3	3.96624315559016
"mediator complex"	GO:0016592	2	XM_011530219.3	-1.29041912521137
"mediator complex"	GO:0016592	2	XM_017028821.3	0.0406096508274031
"endoplasmic reticulum part"	GO:0044432	3	NM_000113.3	-5.28037798768937
"endoplasmic reticulum part"	GO:0044432	3	NM_000767.5	-0.169012228439762
"endoplasmic reticulum part"	GO:0044432	3	NM_000942.5	-1.5929629871989
"endoplasmic reticulum part"	GO:0044432	3	NM_000961.4	1.48949587659023
"endoplasmic reticulum part"	GO:0044432	3	NM_001004127.3	-2.09356891431191
"endoplasmic reticulum part"	GO:0044432	3	NM_001008388.5	-4.71820710792776
"endoplasmic reticulum part"	GO:0044432	3	NM_001012511.3	-3.03656041976792
"endoplasmic reticulum part"	GO:0044432	3	NM_001063.4	-0.0709236411897101
"endoplasmic reticulum part"	GO:0044432	3	NM_001079862.4	-3.22569146751454
"endoplasmic reticulum part"	GO:0044432	3	NM_001080472.4	-1.93701962601965
"endoplasmic reticulum part"	GO:0044432	3	NM_001256802.2	-0.259159086327587
"endoplasmic reticulum part"	GO:0044432	3	NM_001271837.2	1.99783939403888
"endoplasmic reticulum part"	GO:0044432	3	NM_001363042.2	-0.440669580202878
"endoplasmic reticulum part"	GO:0044432	3	NM_001371384.1	-0.00136238356013614
"endoplasmic reticulum part"	GO:0044432	3	NM_001552.3	-3.24714765070957
"endoplasmic reticulum part"	GO:0044432	3	NM_001831.4	-0.590844778939062
"endoplasmic reticulum part"	GO:0044432	3	NM_002117.6	-3.32991196207022
"endoplasmic reticulum part"	GO:0044432	3	NM_002133.3	3.49699512850391
"endoplasmic reticulum part"	GO:0044432	3	NM_002826.5	18.4823925606282
"endoplasmic reticulum part"	GO:0044432	3	NM_002901.4	-5.60765042853955
"endoplasmic reticulum part"	GO:0044432	3	NM_002902.3	1.8957487534906
"endoplasmic reticulum part"	GO:0044432	3	NM_002950.4	-6.90563219366778
"endoplasmic reticulum part"	GO:0044432	3	NM_004048.4	-14.4262871889773
"endoplasmic reticulum part"	GO:0044432	3	NM_004878.5	-0.567071813536053
"endoplasmic reticulum part"	GO:0044432	3	NM_005313.5	-8.2852848420047
"endoplasmic reticulum part"	GO:0044432	3	NM_005514.8	-4.03563599809389
"endoplasmic reticulum part"	GO:0044432	3	NM_005570.4	-6.2842761270152
"endoplasmic reticulum part"	GO:0044432	3	NM_006816.3	-6.78153579688289
"endoplasmic reticulum part"	GO:0044432	3	NM_006827.6	-7.05374430428526
"endoplasmic reticulum part"	GO:0044432	3	NM_006834.5	-1.12104926831203
"endoplasmic reticulum part"	GO:0044432	3	NM_007085.5	-12.2415476667051
"endoplasmic reticulum part"	GO:0044432	3	NM_014041.5	-8.25212073419803
"endoplasmic reticulum part"	GO:0044432	3	NM_015047.3	-0.760554535975612
"endoplasmic reticulum part"	GO:0044432	3	NM_016097.5	-5.86573759308125
"endoplasmic reticulum part"	GO:0044432	3	NM_016275.5	-11.8746894605518
"endoplasmic reticulum part"	GO:0044432	3	NM_017510.6	-6.75317101567292
"endoplasmic reticulum part"	GO:0044432	3	NM_017750.4	-0.290716943310566
"endoplasmic reticulum part"	GO:0044432	3	NM_017831.4	2.2680099172576
"endoplasmic reticulum part"	GO:0044432	3	NM_019026.6	-1.74586738465309
"endoplasmic reticulum part"	GO:0044432	3	NM_021928.4	-8.52823249693722
"endoplasmic reticulum part"	GO:0044432	3	NM_058238.3	1.67711929811569
"endoplasmic reticulum part"	GO:0044432	3	NM_130759.4	0.169600525718821
"endoplasmic reticulum part"	GO:0044432	3	NM_138288.4	-6.27923278419426
"endoplasmic reticulum part"	GO:0044432	3	NM_153613.3	-5.67427146325468
"endoplasmic reticulum part"	GO:0044432	3	NM_181701.4	-7.2304487553153
"endoplasmic reticulum part"	GO:0044432	3	NM_182569.4	1.17219329682683
"endoplasmic reticulum part"	GO:0044432	3	NR_003086.1	5.38991472565986
"endoplasmic reticulum part"	GO:0044432	3	NR_033416.1	5.52772764206281
"endoplasmic reticulum part"	GO:0044432	3	NR_073609.2	-2.64857747091588
"endoplasmic reticulum part"	GO:0044432	3	XM_005264629.3	1.96127813758165
"endoplasmic reticulum part"	GO:0044432	3	XM_006722190.5	0.538759017121644
"endoplasmic reticulum part"	GO:0044432	3	XM_011526046.4	1.94999943170123
"endoplasmic reticulum part"	GO:0044432	3	XM_017005172.2	0.0438768889480302
"endoplasmic reticulum part"	GO:0044432	3	XM_024450554.2	-0.434283291111675
"endoplasmic reticulum part"	GO:0044432	3	XM_047417258.1	0.449295436453268
"endoplasmic reticulum part"	GO:0044432	3	XM_047417723.1	1.74733878862483
"endoplasmic reticulum part"	GO:0044432	3	XM_047422662.1	0.379911686612534
"endoplasmic reticulum part"	GO:0044432	3	XM_047431344.1	-0.229139375474501
"endoplasmic reticulum part"	GO:0044432	3	XM_047437116.1	9.68580734098685
"endoplasmic reticulum part"	GO:0044432	3	XM_047440325.1	4.22436895448505
"endoplasmic reticulum part"	GO:0044432	3	XM_047443919.1	0.698049131843263
"endoplasmic reticulum part"	GO:0044432	3	XR_001747967.3	-1.56466932969342
"endoplasmic reticulum part"	GO:0044432	3	XR_007060761.1	0.239828675343749
"endoplasmic reticulum part"	GO:0044432	3	XR_007095664.1	-0.133397692631302
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000661.5	0.236154588532566
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000971.4	-0.56880802703089
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000975.5	-1.82340391837454
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000984.6	-12.2002639915588
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000986.4	-5.91070024198579
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000991.5	-0.584555440341447
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_000993.5	-5.40945914313189
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001000.4	-6.51328643127154
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001098577.3	-3.03841241194576
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001099693.2	-7.92164851281662
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001199802.1	-1.35582845672107
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001363697.1	-0.830103816673001
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_015659.3	-8.77851215615767
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_016304.3	-2.09744280190885
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_017840.4	-13.2468976827395
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_021029.6	-4.76192262017658
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_032477.3	-2.51411751989115
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_032478.4	-4.41731340265107
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001013703.4	-5.76938398600843
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_001256802.2	-0.259159086327587
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_005617.4	-1.29273451688934
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_006836.2	-19.3170631476808
"cytosolic ribosome"	GO:0015934;GO:0022625;GO:0022626	2	NM_022551.3	-2.39745020968819
"extracellular organelle"	GO:0043230;GO:0070062;GO:0065010	2	NM_002826.5	18.4823925606282
"extracellular organelle"	GO:0043230;GO:0070062;GO:0065010	2	NM_058238.3	1.67711929811569
"extracellular organelle"	GO:0043230;GO:0070062;GO:0065010	2	NM_181701.4	-7.2304487553153
"extracellular organelle"	GO:0043230;GO:0070062;GO:0065010	2	NM_183376.3	-4.06488302338922
"extracellular organelle"	GO:0043230;GO:0070062;GO:0065010	2	NM_198793.3	-1.25129872312122
"extracellular organelle"	GO:0043230;GO:0070062;GO:0065010	2	NR_123721.1	1.17713970550805
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	NM_014248.4	-10.5090378139095
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_011513700.3	1.09796509333105
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_017008276.2	1.03678919429571
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_047415749.1	0.848650552924796
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_047415751.1	-0.580984043479661
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_047415752.1	1.20246235464345
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_047415756.1	0.026221094027757
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_047415758.1	2.48249749443245
"Cul3-RING ubiquitin ligase complex"	GO:0031463	2	XM_047415760.1	0.0659042510505964
"receptor complex"	GO:0043235	2	NM_001063.4	-0.0709236411897101
"receptor complex"	GO:0043235	2	NM_001159920.2	-2.73013831188777
"receptor complex"	GO:0043235	2	NM_001160030.2	0.0548098108210448
"receptor complex"	GO:0043235	2	NM_001560.3	-1.88136108663593
"receptor complex"	GO:0043235	2	NM_002019.4	-1.87490014599262
"receptor complex"	GO:0043235	2	NM_004048.4	-14.4262871889773
"receptor complex"	GO:0043235	2	NM_032242.4	-3.65827717512893
"receptor complex"	GO:0043235	2	NM_145811.3	-1.69855136110539
"receptor complex"	GO:0043235	2	XR_001748758.2	-0.122386286897481
"nucleolar part"	GO:0044452	4	NM_001002926.2	-8.63934157990278
"nucleolar part"	GO:0044452	4	NM_001363658.2	0.070735814164529
"nucleolar part"	GO:0044452	4	NM_005049.3	-3.28070381565564
"nucleolar part"	GO:0044452	4	NM_014391.3	7.73370383957884
"nucleolar part"	GO:0044452	4	NM_014825.3	-8.83206543801116
"nucleolar part"	GO:0044452	4	NM_015056.3	-10.9542502617325
"nucleolar part"	GO:0044452	4	NM_015431.4	13.3039758742481
"nucleolar part"	GO:0044452	4	NM_016001.3	-9.9142798742351
"nucleolar part"	GO:0044452	4	NM_021128.5	-6.99786069667795
"nucleolar part"	GO:0044452	4	NM_199287.3	0.062658535316919
"nucleolar part"	GO:0044452	4	NM_203290.4	-10.4962792295917
"nucleolar part"	GO:0044452	4	NR_110023.2	5.95738539679138
"nucleolar part"	GO:0044452	4	XM_047419577.1	-0.466787494394786
"nucleolar part"	GO:0044452	4	XR_007064849.1	3.66399848052163
"polytene chromosome"	GO:0005700	2	NM_001527.4	3.10940173342405
"polytene chromosome"	GO:0005700	2	NM_006306.4	-0.232411478337474
"polytene chromosome"	GO:0005700	2	NM_015640.4	-0.994768152590208
"polytene chromosome"	GO:0005700	2	NM_015874.6	-0.247147383172511
"polytene chromosome"	GO:0005700	2	NM_198976.4	-7.55991327048608
"Golgi membrane"	GO:0000139	4	NM_000876.4	-7.97291729114615
"Golgi membrane"	GO:0000139	4	NM_001012511.3	-3.03656041976792
"Golgi membrane"	GO:0000139	4	NM_001039569.2	0.968680789144754
"Golgi membrane"	GO:0000139	4	NM_001160111.1	-3.90724143856843
"Golgi membrane"	GO:0000139	4	NM_001283.5	-3.5127045843641
"Golgi membrane"	GO:0000139	4	NM_001379261.1	0.509947626184191
"Golgi membrane"	GO:0000139	4	NM_001422168.1	-0.30630094946114
"Golgi membrane"	GO:0000139	4	NM_002117.6	-3.32991196207022
"Golgi membrane"	GO:0000139	4	NM_002826.5	18.4823925606282
"Golgi membrane"	GO:0000139	4	NM_003105.6	-4.32693922924442
"Golgi membrane"	GO:0000139	4	NM_004048.4	-14.4262871889773
"Golgi membrane"	GO:0000139	4	NM_005514.8	-4.03563599809389
"Golgi membrane"	GO:0000139	4	NM_005570.4	-6.2842761270152
"Golgi membrane"	GO:0000139	4	NM_006816.3	-6.78153579688289
"Golgi membrane"	GO:0000139	4	NM_006827.6	-7.05374430428526
"Golgi membrane"	GO:0000139	4	NM_007285.7	-11.0021577316813
"Golgi membrane"	GO:0000139	4	NM_016097.5	-5.86573759308125
"Golgi membrane"	GO:0000139	4	NM_017510.6	-6.75317101567292
"Golgi membrane"	GO:0000139	4	NM_017831.4	2.2680099172576
"Golgi membrane"	GO:0000139	4	NM_018714.3	-0.81999563639782
"Golgi membrane"	GO:0000139	4	NM_022735.4	-1.45858347256665
"Golgi membrane"	GO:0000139	4	NM_080605.4	-2.5278071711898
"Golgi membrane"	GO:0000139	4	NM_130759.4	0.169600525718821
"Golgi membrane"	GO:0000139	4	NM_181701.4	-7.2304487553153
"Golgi membrane"	GO:0000139	4	NR_033801.1	0.781573942215467
"Golgi membrane"	GO:0000139	4	NR_073609.2	-2.64857747091588
"Golgi membrane"	GO:0000139	4	NR_110905.2	0.775456240798765
"Golgi membrane"	GO:0000139	4	NR_110906.2	0.718192217292125
"Golgi membrane"	GO:0000139	4	NR_123721.1	1.17713970550805
"Golgi membrane"	GO:0000139	4	XM_006722190.5	0.538759017121644
"Golgi membrane"	GO:0000139	4	XM_011510600.4	1.72959800153272
"Golgi membrane"	GO:0000139	4	XM_011526046.4	1.94999943170123
"Golgi membrane"	GO:0000139	4	XM_047417258.1	0.449295436453268
"Golgi membrane"	GO:0000139	4	XM_047437116.1	9.68580734098685
"tertiary granule"	GO:0070820	2	NM_000100.4	-15.8550061956355
"tertiary granule"	GO:0070820	2	NM_001063.4	-0.0709236411897101
"tertiary granule"	GO:0070820	2	NM_001098612.3	0.356179960855028
"tertiary granule"	GO:0070820	2	NM_001145264.2	1.30800559238353
"tertiary granule"	GO:0070820	2	NM_001785.3	-3.82383521125345
"tertiary granule"	GO:0070820	2	NM_001816.4	0.546801944532615
"tertiary granule"	GO:0070820	2	NM_001943.5	-2.06250280110471
"tertiary granule"	GO:0070820	2	NM_002826.5	18.4823925606282
"tertiary granule"	GO:0070820	2	NM_004048.4	-14.4262871889773
"tertiary granule"	GO:0070820	2	NM_005765.3	-10.7999509555816
"tertiary granule"	GO:0070820	2	NM_012413.4	-2.12566727577692
"tertiary granule"	GO:0070820	2	NM_014017.4	-2.93631172605062
"tertiary granule"	GO:0070820	2	NM_181701.4	-7.2304487553153
"tertiary granule"	GO:0070820	2	NM_198793.3	-1.25129872312122
"tertiary granule"	GO:0070820	2	XM_005273412.5	-0.408876167977053
"late endosome"	GO:0005770	2	NM_000876.4	-7.97291729114615
"late endosome"	GO:0005770	2	NM_001012511.3	-3.03656041976792
"late endosome"	GO:0005770	2	NM_001063.4	-0.0709236411897101
"late endosome"	GO:0005770	2	NM_001100389.2	0.932927744262541
"late endosome"	GO:0005770	2	NM_001145264.2	1.30800559238353
"late endosome"	GO:0005770	2	NM_001362736.2	9.09574709607135
"late endosome"	GO:0005770	2	NM_001362737.2	6.45135913914075
"late endosome"	GO:0005770	2	NM_001362738.2	5.59068869762817
"late endosome"	GO:0005770	2	NM_003105.6	-4.32693922924442
"late endosome"	GO:0005770	2	NM_013245.3	-3.05645903605432
"late endosome"	GO:0005770	2	NM_014017.4	-2.93631172605062
"late endosome"	GO:0005770	2	NM_014149.4	5.41691024197688
"late endosome"	GO:0005770	2	NM_018407.6	-8.02848255441989
"late endosome"	GO:0005770	2	NM_020412.5	-0.496877411597769
"late endosome"	GO:0005770	2	NR_156130.2	7.21625330028939
"late endosome"	GO:0005770	2	NR_156131.2	8.63408143012033
"late endosome"	GO:0005770	2	XM_006722190.5	0.538759017121644
"late endosome"	GO:0005770	2	XM_011518844.4	-0.532460579909989
"late endosome"	GO:0005770	2	XM_011531718.4	0.548468239387233
"late endosome"	GO:0005770	2	XM_047425424.1	-1.25898426828751
"late endosome"	GO:0005770	2	XM_047437116.1	9.68580734098685
"endocytic vesicle"	GO:0030139	2	NM_000876.4	-7.97291729114615
"endocytic vesicle"	GO:0030139	2	NM_001063.4	-0.0709236411897101
"endocytic vesicle"	GO:0030139	2	NM_001160111.1	-3.90724143856843
"endocytic vesicle"	GO:0030139	2	NM_002117.6	-3.32991196207022
"endocytic vesicle"	GO:0030139	2	NM_004048.4	-14.4262871889773
"endocytic vesicle"	GO:0030139	2	NM_004218.4	-6.68883759482012
"endocytic vesicle"	GO:0030139	2	NM_005313.5	-8.2852848420047
"endocytic vesicle"	GO:0030139	2	NM_005514.8	-4.03563599809389
"endocytic vesicle"	GO:0030139	2	NM_006834.5	-1.12104926831203
"endocytic vesicle"	GO:0030139	2	NM_058238.3	1.67711929811569
"endocytic vesicle"	GO:0030139	2	NM_152565.1	-0.82146100937324
"endocytic vesicle"	GO:0030139	2	NR_015446.2	3.44114564871756
"polysome"	GO:0005844	3	NM_000971.4	-0.56880802703089
"polysome"	GO:0005844	3	NM_000986.4	-5.91070024198579
"polysome"	GO:0005844	3	NM_001000.4	-6.51328643127154
"polysome"	GO:0005844	3	NM_001013703.4	-5.76938398600843
"polysome"	GO:0005844	3	NM_001098577.3	-3.03841241194576
"polysome"	GO:0005844	3	NM_001256802.2	-0.259159086327587
"polysome"	GO:0005844	3	NM_006836.2	-19.3170631476808
"polysome"	GO:0005844	3	NM_018439.4	-2.87607152406607
"polysome"	GO:0005844	3	NM_021029.6	-4.76192262017658
"polysome"	GO:0005844	3	NM_197958.3	-2.60688978405437
"polysome"	GO:0005844	3	XM_005264629.3	1.96127813758165
"polysome"	GO:0005844	3	XM_017005172.2	0.0438768889480302
"Golgi stack"	GO:0031985;GO:0005795	2	NM_001321381.3	1.06611356627609
"Golgi stack"	GO:0031985;GO:0005795	2	NM_001394222.1	2.61954575046505
"Golgi stack"	GO:0031985;GO:0005795	2	NM_002117.6	-3.32991196207022
"Golgi stack"	GO:0031985;GO:0005795	2	NM_003105.6	-4.32693922924442
"Golgi stack"	GO:0031985;GO:0005795	2	NM_005514.8	-4.03563599809389
"Golgi stack"	GO:0031985;GO:0005795	2	NM_080605.4	-2.5278071711898
"Golgi stack"	GO:0031985;GO:0005795	2	NM_173079.5	0.188783180364647
"Golgi stack"	GO:0031985;GO:0005795	2	XM_005257078.5	3.29356462707234
"Golgi stack"	GO:0031985;GO:0005795	2	XR_007064776.1	-2.0357288067741
"Golgi stack"	GO:0031985;GO:0005795	2	NM_138396.6	-4.44958173070515
"Golgi stack"	GO:0031985;GO:0005795	2	XM_047429894.1	45.1034920887323
"apical part of cell"	GO:0045177	2	NM_001063.4	-0.0709236411897101
"apical part of cell"	GO:0045177	2	NM_001160111.1	-3.90724143856843
"apical part of cell"	GO:0045177	2	NM_001177311.2	5.65580963758568
"apical part of cell"	GO:0045177	2	NM_001407401.1	-0.799138788070964
"apical part of cell"	GO:0045177	2	NM_001816.4	0.546801944532615
"apical part of cell"	GO:0045177	2	NM_001943.5	-2.06250280110471
"apical part of cell"	GO:0045177	2	NM_004252.5	-10.5163788295347
"apical part of cell"	GO:0045177	2	NM_005313.5	-8.2852848420047
"apical part of cell"	GO:0045177	2	NM_005765.3	-10.7999509555816
"apical part of cell"	GO:0045177	2	NM_006952.4	-0.0239027853758268
"apical part of cell"	GO:0045177	2	NM_017857.4	-0.633318687352844
"apical part of cell"	GO:0045177	2	NM_020412.5	-0.496877411597769
"apical part of cell"	GO:0045177	2	NM_080671.4	-1.07971188318454
"apical part of cell"	GO:0045177	2	NM_152288.3	-0.27260866983594
"apical part of cell"	GO:0045177	2	NM_152565.1	-0.82146100937324
"apical part of cell"	GO:0045177	2	XM_011512401.2	0.0770921647567321
"apical part of cell"	GO:0045177	2	XM_011514788.2	1.98127293164517
"apical part of cell"	GO:0045177	2	XR_001744845.3	-0.127887277328359
"spindle pole"	GO:0000922	4	NM_000113.3	-5.28037798768937
"spindle pole"	GO:0000922	4	NM_002358.4	-9.72320444716598
"spindle pole"	GO:0000922	4	NM_005436.5	-4.74823756928156
"spindle pole"	GO:0000922	4	NM_006306.4	-0.232411478337474
"spindle pole"	GO:0000922	4	NM_013245.3	-3.05645903605432
"spindle pole"	GO:0000922	4	NM_016567.4	-7.95765116135291
"spindle pole"	GO:0000922	4	NM_032621.4	-0.486533239283269
"spindle pole"	GO:0000922	4	NM_078468.3	-6.37902183882051
"spindle pole"	GO:0000922	4	NM_078469.3	-16.7933117583242
"spindle pole"	GO:0000922	4	XM_024451104.2	0.470507068571574
"spindle pole"	GO:0000922	4	XM_024451106.2	1.11426227852584
"phagocytic vesicle"	GO:0045335	4	NM_001063.4	-0.0709236411897101
"phagocytic vesicle"	GO:0045335	4	NM_002117.6	-3.32991196207022
"phagocytic vesicle"	GO:0045335	4	NM_004048.4	-14.4262871889773
"phagocytic vesicle"	GO:0045335	4	NM_004218.4	-6.68883759482012
"phagocytic vesicle"	GO:0045335	4	NM_005313.5	-8.2852848420047
"phagocytic vesicle"	GO:0045335	4	NM_005514.8	-4.03563599809389
"phagocytic vesicle"	GO:0045335	4	NM_006834.5	-1.12104926831203
"phagocytic vesicle"	GO:0045335	4	NM_152565.1	-0.82146100937324
"basolateral plasma membrane"	GO:0016323	2	NM_001063.4	-0.0709236411897101
"basolateral plasma membrane"	GO:0016323	2	NM_001177311.2	5.65580963758568
